Domain,Category,Product URL
amazon.in,laptop bags,https://aax-eu.amazon.in/x/c/JJJHF1TP7I7tPJ4S5e5asGoAAAGUy-sE2AMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDIgICA3Igkw/clv1_CEuOPUxokZA0iHrVWeQm8xz1Bmt5T-Jlspcj8WOO7vx8x39b9TPvWfw18HHE8xvVjq0yzpNb3X7OfU0SAWcABEtoBx-0UNHxDhldYEFVTwSlBZl1skfB8IkGXCQXUeW6XJfef1D8rsFSE0M9llvwdksJOldODd93Q196UuYlQRaY37qDjF4oXlv5OpjsdqwyCjQHbdXAhZRSWWhBJNwAffQdjs-hn4wsEjvWNPQG9gUahJtJn6j8Z0wG3nKH1EB2AHnpPv3v4jxS3149E_krSQa3JF-ZjAz9B7yl_bPrUYAZJ0SW56eH2BSUewGbBIic6cE-2OdOVN3kvsfTC_mRA-l7zupGUjkAvo8C-9FHE6Fj0W5fDGi7yyiNprYodl6aYyB8qXqAwUQnhinFOJGQaFdhRZzXuNdUWekbGEVr5yp2N7x1hxpbFTt6_ZtQIVQjGYWURtXE5c2WYj0fYwqXp5k5RHmyoBqWXwRyXIlzu-6HH3FT4s6H-wHLa21DBZGSkM0K_SFkG4gwwxmImXXG7TvDXAVBdkM7BA2VVBHqP5HxRyOtGwl75VQCCF3beWjjTcYigPRbLgeyrKdlg-IcNyLiMCNNsSl1iNkGud31v3Mko4-Hw7UTQ3vR8SK8Ta6LNlEvb8AMIzxM2vd3CKJOnjcq_YOuHQpaaHYFncRP0LwpAxQHUAP6s2o8_BThZbxq0z988gJXnO5gxrERIHvrNW0l7ZPyB_jTz4PAFk8tQTPWohvSRsZ74T9i8dJycPqYh5loFB3Xrmj36BjGH0HkBAd5pR2RWDJfqudmR6E0YC-X318TBrN2uAU8qqWfbDytX8WpTVdWyjrlmsxice1PpqT7mHImkPO9E8GWlbWasU-A9WH6w1BO4Sfahn6VhWT2qNkkrOF7kCuZAcEHdPkXG_S2wvng0AhsCDkxLAPXqRnj0T9PMDAuQkp4UTfj02CpnTO8RuaV2b6cj7nSyRaFZoBuG9znKZj3-mKZbRJFOeQ1Ux1eTHJdQ-Hs9j_yFyUuEwHfxbl1gTwzVqI0r4G6_DFCnwQxJf-Q-19r_phbpylqZEaDDaa5P230crl7HY12VW2hXLf0AT84K6aIdr-HrtzEWC-F65RwSO4QMDdJL4ezKSiGLPZhhlxxBpX3g7Lj5dEZbPz9mz8CG-h4ngoaawshQfmeFn75IqMeu9fC9r3E0AGQjFjn3pYgkh1EUdInE0OzJlKl2GjYHn4wmQCFIPa48vJ1nb9G2hio07NyLGfeNlQHU2DQ31SUlSIBB7nJfYJ4m4-UZHXpc6FfYbUGoDMXhJFQn4KJizSLpGWrOMjwXPBleZnbyu0_rzOpzYI1KLs_cQD23U71jv8ZUggmxabw7e0Vxnx7UcZUB75egrosuV6uO3SZh_q3PUSRU-ZZKD7LdHSWJinVe0QRR6m6YrO8hT-vajd_6rYT5vnLvmxyUldIzY4DJdMEPz3NBQKRqiouNxyn5ou2nW_lFC_xdQXA2z2bT_c-y7oCzew-smAji073IWLwPmomzs1vSBYBPheI0LKdr3XHWuF6ozi7pZiK2wIwsrWh-QKeV-YZqILNrYjLvuHUO8c4VY9EvegqYsrkKze1hJ76SuzyPk5JZilX4P7V2oValZTG4knK1cKbdRLvMwzsmxtWvwU8Ap-ndSSGEHyM3LANSzjV3Wth5Z01SzD0e1dhGINOnIoSaLaXJMAtuovbfEEChv-ip_NmyYq_HNfryTBSlXm1l4kdBybCmjh16HJfwu0qWtXLLlpX3IjZWmy4gr1bHRI/https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sxin_23_sbv_search_btf?content-id=amzn1.sym.288d7cd9-bdfb-4778-882a-c15de0f76151%3Aamzn1.sym.288d7cd9-bdfb-4778-882a-c15de0f76151&cv_ct_cx=laptop+bags&keywords=laptop+bags&pd_rd_i=B084LF4RT5&pd_rd_r=93512b38-8fdc-4637-8f82-33e5c41a7dcf&pd_rd_w=AXikw&pd_rd_wg=xy1Dv&pf_rd_p=288d7cd9-bdfb-4778-882a-c15de0f76151&pf_rd_r=4MDQTH39QD3SJ98HB9BV&qid=1738587964&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-9131241a-a358-4619-a7b8-0f5a65d91d81#customerReviews
amazon.in,laptop bags,https://aax-eu.amazon.in/x/c/JJLSXavINLGfVQWaUengzrwAAAGUy-sE9AMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDIgICB-9jQf/clv1_CEuOPUxokZA0iHrVWfsPzzuATyhgYOsLnqUfz2KH28Rr4X9q9TPvWfw18HHE8xvVjq0yzpNb3X7OfU14AmcABFRBOzjBGZLoIRAzTHNpcQWsMKFilEfB8IkGXCRnU-W6XJfef1D8rsFSE0M9llvwdksJOldODd93Q196UuYlQRaY37qDjF4oXlv5OpjsdqwyCjQHbdXAhZRSWWhBJNwAffQdjs-hn4wsEjvWNPQG9gUahJtJn6j8Z0wG3nKH1EB2AHnpPv3v4jxS3149E_krSQa3JF-ZjAz9B7yl_bPrUYAZJ0SW56eH2BSUewGaIqmR595EzvNCX-7ak6TgCuGrNMdF0dtbD2MLlI8C-9FHE6Fj0W5fDGy7yyiRpLQoWFCacyx-qUSAj0UNuzT-N52bUz1lAp3XhtVXPtM6C2xN4Sp2M752rihBP2dM-J0mRnMYGeGRQNXmps2WYj0fYwqXp5k5RHmyoBqWXwRyXIlzu-6HH3FT4s6H-wHLa21DJ5GSkM0K_SFkG4gwwxmImXXG7TvDXAVBdkM7BA2VVBHqP5HxRyOtGwl75VQCCF3beWjjTcYigPRbLgeyrKdlg-IcNyLiMCNNsSl1iNkGud31v3Mko4-Hw7UTQ3vR8SK8Ta6LNlEvb8AMIzxM2vd3CKJOnjcq_YOuHQpaaHYFncRP0LwpAxQHUAP6s2o8_BThZbxq0z988gJXnO5gxrERIHvrNW0l7ZPyB_jTz4PAFk8tQTPWohvSRsZ74T9i8dJycPqYh5loFB3Xrmj36BjGH0HkBAd5pR2RWDJfqudmR6E0YC-X318TBrN2uAU8qqWfbDytX8WpTVdWyjrlmsxice1PpqT7mHImkPO9E8HRleiCiEi1-Tj6w1BO9Cfor2OUmTPbiesvttt3hCj_Etgqd8sHA_Si3_GFpw1SCXtoOyzp9g7epS5RJjE6R2V3WyfZ0z6XqBXmfevi4YW0quTSyRXlfah1J8ODc-Ps1UPKchNeKfUfYRROdRFGeYXSywfBPX8sCAbZ0IB9wCsaVasY2bP56QhrlSlEKrS-j0x7_a15thllD1yyaN3wBRzFN6V8CspiQC6_X5_RETo4S-WKbb-drtP2ZxHg45tIcPIyCgJrP4WlOmeSOMAyrmYSG5SGnLTNl5IHb9b9mzo4QrN4kXgbUW41evr0BlTWSbMXu7LW976g0zOt00jr4JgnjhpEQcEMF36oCVHVwVKpYTQLiXPMIuKj0Mhxka94xWOs1Zp2EmbmDEY8fUWNyFaijzUvF6fyWJYltPutZUicY75ocbUPmzN08JAkqdqG8Q62pHWrOMjwXPtbYuPeyfYavwmR95kLEvo0XC2_k3PjqPkhDX4n6I_V5_0n4HV7Vv9IDrxWn7E6tn6nLXC0juaFF0zIQI9cSgDRcnW3exvDByEma62CVNvIpiepCUNF7ogT99ftvG1HaAtz9JYYG8IqMD75KAOH9TEDAWvUmYOouxv9KALefHTt7gCdYYwA_rpw-dQ5_2AflEPDNF-gF19M3LMvvdemoGHxTxlvSshtZ5fXceAuDmziyf_4CkCKPj2ZJ4k6tMu728aw47zXaIRfDfEsr_RmUunuBVLgwp74cdjlDW0dbHZU7MPR-poY9b_Kw23hy9C2SVzJNxOisRJ4gGE-fbmEKxLNJDmY5oE7aVGyuiZw8KkRRw7EaUwtZZBglv0FUcP2Lf4WlZDtYX8J2veTguGNososefe_sRdyhmqmirkHJ33Qky1woCes9rloARyEw3-tpvnV9rkNYa1KxHDJIdsvipgTwCTtsblCKu5SfNFD-lQzHfjF_VHye_KnGFLalKymOKG80Z4Y5NANT8SrgqtAhCM-evZ4dZsagqbBK1vEBIO_qaRTL5Cra9xLShprmBdfr4nlCpWsj0UNa6W2-ts-zdn_eHcA6fif0VZqSgvwLpKzuSN88MgIUpvmubMC8nowFApS3bayVJd980_4jJfuaghx3-ysf7J6DCle6GizUpZEaELu20vOnheg6te72Yf7QWQYapn6B9uF2lil9DNqR5J2TldZUJEI4gkkhf_GrNXlgahsft-oW_A6fOk2Vq8WkpJXMlcQJOoy3jAvFJeToStDd0F7Bo31JyWSGyDidzFgS62P6e_VPb1b0QwyPsSYRfZMEQ3caaI3hakQm2vlbyM3jf5HVr1ZFmXcDg3d8ACrD5uQ1R1ihWCCU0g-K9ZPfqG--JRinx6DFHn5vC3C8Q/https://www.amazon.in/dp/B0C5JDYKHF/?_encoding=UTF8&pd_rd_i=B0C5JDYKHF&ref_=sbx_be_s_sparkle_ssd_rev&qid=1738587964&pd_rd_w=oGFsM&content-id=amzn1.sym.df9fe057-524b-4172-ac34-9a1b3c4e647d%3Aamzn1.sym.df9fe057-524b-4172-ac34-9a1b3c4e647d&pf_rd_p=df9fe057-524b-4172-ac34-9a1b3c4e647d&pf_rd_r=4MDQTH39QD3SJ98HB9BV&pd_rd_wg=LiUjG&pd_rd_r=de5fbc23-1bd9-4c93-93ad-4c1403a78813&pd_rd_plhdr=t
amazon.in,laptop bags,https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_18?dib=eyJ2IjoiMSJ9.GJ1UYrv2FfR81FY1op9scsniW8Q2izfD2DD6j6TkpJIISdr_kS5ZpomNkqV31cYGWrwx_1O9GAtQ8JYacgZmt4pRKZsqDGGPtJKIN15K7znrmOQhjSrqnfVOzXROkZRnr5Qc-YL2bE7rwUjRNElZrNnvAGoM2LuHN59NHyWANBcRMbCs_UROklnkuj0C9K7lhy6z1lzYqysTZlOX084YX6YX4NeeIS8p5HIX50jlAMM.ol1o-rtA6aDioqoMhcgeJp0z59p9rESVtliLUy3KFc8&dib_tag=se&keywords=laptop+bags&qid=1738587964&sr=8-18#customerReviews
amazon.in,laptop bags,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_8?dib=eyJ2IjoiMSJ9.GJ1UYrv2FfR81FY1op9scsniW8Q2izfD2DD6j6TkpJIISdr_kS5ZpomNkqV31cYGWrwx_1O9GAtQ8JYacgZmt4pRKZsqDGGPtJKIN15K7znrmOQhjSrqnfVOzXROkZRnr5Qc-YL2bE7rwUjRNElZrNnvAGoM2LuHN59NHyWANBcRMbCs_UROklnkuj0C9K7lhy6z1lzYqysTZlOX084YX6YX4NeeIS8p5HIX50jlAMM.ol1o-rtA6aDioqoMhcgeJp0z59p9rESVtliLUy3KFc8&dib_tag=se&keywords=laptop+bags&qid=1738587964&sr=8-8#customerReviews
amazon.in,laptop bags,https://aax-eu.amazon.in/x/c/JJJHF1TP7I7tPJ4S5e5asGoAAAGUy-sE2AMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDIgICA3Igkw/clv1_CEuOPUxokZA0iHrVWeQm8xz1Bmt5T-Jlspcj8WOO7vx8x39b9TPvWfw18HHE8xvVjq0yzpNb3X7OfU0SAWcABEtoBx-0UNHxDhldYEFVTwSlBZl1skfB8IkGXCQXUeW6XJfef1D8rsFSE0M9llvwdksJOldODd93Q196UuYlQRaY37qDjF4oXlv5OpjsdqwyCjQHbdXAhZRSWWhBJNwAffQdjs-hn4wsEjvWNPQG9gUahJtJn6j8Z0wG3nKH1EB2AHnpPv3v4jxS3149E_krSQa3JF-ZjAz9B7yl_bPrUYAZJ0SW56eH2BSUewGbBIic6cE-2OdOVN3kvsfTC_mRA-l7zupGUjkAvo8C-9FHE6Fj0W5fDGi7yyiNprYodl6aYyB8qXqAwUQnhinFOJGQaFdhRZzXuNdUWekbGEVr5yp2N7x1hxpbFTt6_ZtQIVQjGYWURtXE5c2WYj0fYwqXp5k5RHmyoBqWXwRyXIlzu-6HH3FT4s6H-wHLa21DBZGSkM0K_SFkG4gwwxmImXXG7TvDXAVBdkM7BA2VVBHqP5HxRyOtGwl75VQCCF3beWjjTcYigPRbLgeyrKdlg-IcNyLiMCNNsSl1iNkGud31v3Mko4-Hw7UTQ3vR8SK8Ta6LNlEvb8AMIzxM2vd3CKJOnjcq_YOuHQpaaHYFncRP0LwpAxQHUAP6s2o8_BThZbxq0z988gJXnO5gxrERIHvrNW0l7ZPyB_jTz4PAFk8tQTPWohvSRsZ74T9i8dJycPqYh5loFB3Xrmj36BjGH0HkBAd5pR2RWDJfqudmR6E0YC-X318TBrN2uAU8qqWfbDytX8WpTVdWyjrlmsxice1PpqT7mHImkPO9E8GWlbWasU-A9WH6w1BO4Sfahn6VhWT2qNkkrOF7kCuZAcEHdPkXG_S2wvng0AhsCDkxLAPXqRnj0T9PMDAuQkp4UTfj02CpnTO8RuaV2b6cj7nSyRaFZoBuG9znKZj3-mKZbRJFOeQ1Ux1eTHJdQ-Hs9j_yFyUuEwHfxbl1gTwzVqI0r4G6_DFCnwQxJf-Q-19r_phbpylqZEaDDaa5P230crl7HY12VW2hXLf0AT84K6aIdr-HrtzEWC-F65RwSO4QMDdJL4ezKSiGLPZhhlxxBpX3g7Lj5dEZbPz9mz8CG-h4ngoaawshQfmeFn75IqMeu9fC9r3E0AGQjFjn3pYgkh1EUdInE0OzJlKl2GjYHn4wmQCFIPa48vJ1nb9G2hio07NyLGfeNlQHU2DQ31SUlSIBB7nJfYJ4m4-UZHXpc6FfYbUGoDMXhJFQn4KJizSLpGWrOMjwXPBleZnbyu0_rzOpzYI1KLs_cQD23U71jv8ZUggmxabw7e0Vxnx7UcZUB75egrosuV6uO3SZh_q3PUSRU-ZZKD7LdHSWJinVe0QRR6m6YrO8hT-vajd_6rYT5vnLvmxyUldIzY4DJdMEPz3NBQKRqiouNxyn5ou2nW_lFC_xdQXA2z2bT_c-y7oCzew-smAji073IWLwPmomzs1vSBYBPheI0LKdr3XHWuF6ozi7pZiK2wIwsrWh-QKeV-YZqILNrYjLvuHUO8c4VY9EvegqYsrkKze1hJ76SuzyPk5JZilX4P7V2oValZTG4knK1cKbdRLvMwzsmxtWvwU8Ap-ndSSGEHyM3LANSzjV3Wth5Z01SzD0e1dhGINOnIoSaLaXJMAtuovbfEEChv-ip_NmyYq_HNfryTBSlXm1l4kdBybCmjh16HJfwu0qWtXLLlpX3IjZWmy4gr1bHRI/https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sxin_23_sbv_search_btf?content-id=amzn1.sym.288d7cd9-bdfb-4778-882a-c15de0f76151%3Aamzn1.sym.288d7cd9-bdfb-4778-882a-c15de0f76151&cv_ct_cx=laptop+bags&keywords=laptop+bags&pd_rd_i=B084LF4RT5&pd_rd_r=93512b38-8fdc-4637-8f82-33e5c41a7dcf&pd_rd_w=AXikw&pd_rd_wg=xy1Dv&pf_rd_p=288d7cd9-bdfb-4778-882a-c15de0f76151&pf_rd_r=4MDQTH39QD3SJ98HB9BV&qid=1738587964&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-9131241a-a358-4619-a7b8-0f5a65d91d81
flipkart.com,smart phones,https://www.flipkart.com/uismart-ui-06/p/itm04ebdbb597d46?pid=MOBFY2YJEVZT4W98&lid=LSTMOBFY2YJEVZT4W98GSZWHB&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_18&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBFY2YJEVZT4W98.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/uismart-ferrari/p/itm590f245df4898?pid=MOBGBTJ6N9AUGHGQ&lid=LSTMOBGBTJ6N9AUGHGQNVCZGX&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_12&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBGBTJ6N9AUGHGQ.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/uismart-m25-mini/p/itm1f013c395d01d?pid=MOBH4VFHH5W5AZJM&lid=LSTMOBH4VFHH5W5AZJMMXLFQ1&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_19&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBH4VFHH5W5AZJM.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/uismart-ui-07-f1-car-phone/p/itm10183b6aa7be4?pid=MOBFWXVQWURKZGFM&lid=LSTMOBFWXVQWURKZGFMTRMB1N&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_21&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBFWXVQWURKZGFM.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/ismart-is-101-ferrari/p/itmb7eaa2a0c11e1?pid=MOBFVXBAJADHZWMC&marketplace=FLIPKART
flipkart.com,smart phones,https://www.flipkart.com/uismart-ui06/p/itmc1f839230e710?pid=MOBGY28UGCMVC857&lid=LSTMOBGY28UGCMVC857ECSIX3&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_20&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBGY28UGCMVC857.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/micromax-x1i-smart/p/itm1be2a4061e14b?pid=MOBGXC4HV3JGESTF&lid=LSTMOBGXC4HV3JGESTFDBVHOW&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_2&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBGXC4HV3JGESTF.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/ismart-is-101-ferrari/p/itmb7eaa2a0c11e1?pid=MOBFVXBATZYTHHRH&lid=LSTMOBFVXBATZYTHHRH8ZNN5M&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_11&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBFVXBATZYTHHRH.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/itel-magic3-smart-touch-keypad/p/itm2ba34425970b4?pid=MOBG795KXQZZZB2H&lid=LSTMOBG795KXQZZZB2HKH3QIC&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_17&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBG795KXQZZZB2H.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/uismart-ferrari/p/itm04ebdbb597d46?pid=MOBGCFAGFHBGNKZD&lid=LSTMOBGCFAGFHBGNKZDGGU8PJ&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_6&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBGCFAGFHBGNKZD.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/micromax-x1i-smart-plus/p/itm5bd42940e548f?pid=MOBH6GTEZTBAREZE&lid=LSTMOBH6GTEZTBAREZEQDXCNL&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_16&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBH6GTEZTBAREZE.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/uismart-ui-07-f1-car-phone/p/itme67b9d4f23899?pid=MOBFXWMFMN43YCCG&lid=LSTMOBFXWMFMN43YCCGYHXOXM&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_9&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBFXWMFMN43YCCG.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/uismart-ui06/p/itmc1f839230e710?pid=MOBGY295TDCG4X4Z&lid=LSTMOBGY295TDCG4X4ZLJBVLT&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_22&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBGY295TDCG4X4Z.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/amaq-q11-dual-sim-smart-led-torch-3000-mah-big-bttery-mobile/p/itmc91e3cbb0e768?pid=MOBH44GQ7FZVGKAH&lid=LSTMOBH44GQ7FZVGKAHHQ7XQE&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_24&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBH44GQ7FZVGKAH.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/uismart-ui-07-f1-car-phone/p/itm10183b6aa7be4?pid=MOBFWXVQWURKZGFM&marketplace=FLIPKART
flipkart.com,smart phones,https://www.flipkart.com/uismart-m2/p/itm2ba2f3770bb4a?pid=MOBGYH2SREYGFRVA&lid=LSTMOBGYH2SREYGFRVACJKEW3&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_23&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBGYH2SREYGFRVA.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/uismart-ui-07-f1-car-phone/p/itme67b9d4f23899?pid=MOBFXWMFMN43YCCG&marketplace=FLIPKART
flipkart.com,smart phones,https://www.flipkart.com/uismart-ferrari/p/itm590f245df4898?pid=MOBGCYFEUX5EXNW5&lid=LSTMOBGCYFEUX5EXNW5RHXXP3&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_14&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBGCYFEUX5EXNW5.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/micromax-x1i-smart-plus/p/itm5bd42940e548f?pid=MOBH6EMFPYC2TCGB&lid=LSTMOBH6EMFPYC2TCGBNLEUTE&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_4&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBH6EMFPYC2TCGB.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/uismart-m2/p/itm2ba2f3770bb4a?pid=MOBGY98KMBG32FHT&lid=LSTMOBGY98KMBG32FHTRLE4KI&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_8&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBGY98KMBG32FHT.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/uismart-m2/p/itm7dc6f9f095217?pid=MOBGYJDGEH7TVGQR&lid=LSTMOBGYJDGEH7TVGQROHMPAU&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_15&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBGYJDGEH7TVGQR.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/ismart-is-101-ferrari/p/itmb7eaa2a0c11e1?pid=MOBFVXBAJADHZWMC&lid=LSTMOBFVXBAJADHZWMCXZBRML&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_10&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBFVXBAJADHZWMC.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/itel-magic3-smart-touch-keypad/p/itm2ba34425970b4?pid=MOBG795KXQZZZB2H&marketplace=FLIPKART
flipkart.com,smart phones,https://www.flipkart.com/uismart-ferrari/p/itm04ebdbb597d46?pid=MOBGCY5S3N4WZ4GZ&lid=LSTMOBGCY5S3N4WZ4GZKRH7WM&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_5&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBGCY5S3N4WZ4GZ.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/uismart-ferrari/p/itm590f245df4898?pid=MOBGCY5QMSH43FFV&lid=LSTMOBGCY5QMSH43FFVBW8KVW&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_13&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBGCY5QMSH43FFV.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/micromax-x1i-smart/p/itm1be2a4061e14b?pid=MOBGXC4HGAWQ6P4S&marketplace=FLIPKART
flipkart.com,smart phones,https://www.flipkart.com/micromax-x1i-smart/p/itm1be2a4061e14b?pid=MOBGXC4HGAWQ6P4S&lid=LSTMOBGXC4HGAWQ6P4SZU0F1N&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_1&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBGXC4HGAWQ6P4S.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
flipkart.com,smart phones,https://www.flipkart.com/uismart-m2/p/itm2ba2f3770bb4a?pid=MOBGY98JZBDWAUHG&lid=LSTMOBGY98JZBDWAUHGHVOLKD&marketplace=FLIPKART&q=smart+phones&store=tyy%2F4io&srno=s_1_7&otracker=search&fm=organic&iid=4f20ca98-2b08-4725-94f6-25ef5fcf7ed5.MOBGY98JZBDWAUHG.SEARCH&ppt=None&ppn=None&ssid=imwbcg80sg0000001738587853841&qH=a5594894156db043
